"customer_id";"customer_name";"gender";"birth_year";"registration_date";"email";"phone";"country";"city";"zip_code";"registration_channel";"loyalty_tier";"preferred_category";"avg_order_value_segment";"last_login_date";"total_orders";"total_spent"
3901;"User_3901";"Male";1977;"2020-02-10";"user3901@example.com";"19202401";"USA";"Sydney";"19642";"Mobile App";"Gold";"Books";"Medium";"2024-12-21";10;6786.68
3902;"User_3902";"Male";1978;"2023-08-25";"user3902@example.com";"14181905";"USA";"Sydney";"75143";"Referral";"Silver";"Books";"High";"2023-09-17";5;5110.83
3903;"User_3903";"Female";1996;"2023-11-02";"user3903@example.com";"18299011";"Canada";"Toronto";"60483";"Web";"Bronze";"Electronics";"Low";"2024-11-07";16;14302.44
3904;"User_3904";"Male";1973;"2020-05-15";"user3904@example.com";"19655618";"Canada";"New York";"75293";"Referral";"Silver";"Clothing";"Medium";"2024-12-09";8;9020.24
3905;"User_3905";"Female";1990;"2020-04-15";"user3905@example.com";"19499578";"Canada";"Sydney";"85450";"Web";"Bronze";"Home";"Low";"2024-11-14";9;3529.71
3906;"User_3906";"Female";2000;"2021-06-02";"user3906@example.com";"18737726";"USA";"London";"59508";"Web";"Bronze";"Electronics";"High";"2024-12-21";11;6350.9
3907;"User_3907";"Female";1990;"2022-03-24";"user3907@example.com";"18721643";"USA";"New York";"10579";"Mobile App";"Silver";"Clothing";"High";"2024-12-14";9;5125.56
3908;"User_3908";"Male";1994;"2020-05-05";"user3908@example.com";"18725071";"USA";"Chicago";"22587";"Mobile App";"Bronze";"Home";"Medium";"2024-11-05";8;4123.01
3909;"User_3909";"Female";1984;"2023-10-12";"user3909@example.com";"15686605";"USA";"Toronto";"76181";"Social Media";"Bronze";"Books";"Low";"2024-11-19";8;9316.75
3910;"User_3910";"Male";2004;"2021-02-03";"user3910@example.com";"17376682";"Canada";"London";"58470";"Social Media";"Bronze";"Sports";"Low";"2024-11-28";9;5134.19
3911;"User_3911";"Male";1997;"2020-03-19";"user3911@example.com";"18544393";"USA";"Los Angeles";"81799";"Web";"Bronze";"Sports";"Low";"2024-11-23";12;6415.24
3912;"User_3912";"Male";1983;"2021-01-23";"user3912@example.com";"18265568";"USA";"Chicago";"25928";"Mobile App";"Bronze";"Electronics";"Medium";"2024-10-18";9;5530.68
3913;"User_3913";"Male";1973;"2020-03-14";"user3913@example.com";"18624459";"USA";"Los Angeles";"53591";"Mobile App";"Gold";"Home";"Low";"2024-07-02";9;5106.98
3914;"User_3914";"Female";1989;"2022-10-25";"user3914@example.com";"13976530";"USA";"Sydney";"41901";"Social Media";"Silver";"Home";"Medium";"2024-08-15";12;10233.33
3915;"User_3915";"Female";2003;"2020-03-22";"user3915@example.com";"16746109";"Canada";"New York";"18499";"Mobile App";"Bronze";"Sports";"Low";"2024-11-18";9;4790.39
3916;"User_3916";"Male";1981;"2022-02-14";"user3916@example.com";"13559849";"UK";"Chicago";"10233";"Web";"Silver";"Home";"Medium";"2024-10-28";8;7086.11
3917;"User_3917";"Female";2002;"2022-09-17";"user3917@example.com";"15595736";"UK";"London";"27418";"Mobile App";"Gold";"Clothing";"Medium";"2024-10-13";7;6641.09
3918;"User_3918";"Male";1993;"2023-11-29";"user3918@example.com";"18614909";"Canada";"Los Angeles";"69566";"Referral";"Silver";"Clothing";"Low";"2024-12-16";13;9216.94
3919;"User_3919";"Female";1989;"2020-10-04";"user3919@example.com";"17031794";"USA";"Sydney";"88466";"Web";"Bronze";"Sports";"Medium";"2024-04-16";6;4190.06
3920;"User_3920";"Female";1974;"2022-04-19";"user3920@example.com";"18378423";"Canada";"Los Angeles";"25246";"Web";"Bronze";"Books";"Low";"2024-09-09";8;8499.2
3921;"User_3921";"Female";1999;"2020-08-11";"user3921@example.com";"19167795";"USA";"New York";"48785";"Web";"Gold";"Books";"Low";"2024-11-04";11;6124.25
3922;"User_3922";"Male";1993;"2022-12-27";"user3922@example.com";"16436492";"Canada";"New York";"44503";"Social Media";"Bronze";"Books";"Low";"2024-11-30";8;2969.09
3923;"User_3923";"Female";1976;"2023-09-05";"user3923@example.com";"17345999";"Canada";"Sydney";"14277";"Web";"Bronze";"Sports";"Low";"2024-12-23";11;7401.83
3924;"User_3924";"Male";1985;"2021-08-28";"user3924@example.com";"13546197";"Canada";"Toronto";"76477";"Web";"Silver";"Electronics";"Low";"2024-12-21";7;6300.38
3925;"User_3925";"Female";1984;"2020-01-19";"user3925@example.com";"17902694";"USA";"Sydney";"10349";"Mobile App";"Bronze";"Home";"Low";"2023-12-21";8;9671.52
3926;"User_3926";"Male";1992;"2021-10-01";"user3926@example.com";"15715755";"Australia";"Toronto";"76941";"Web";"Platinum";"Clothing";"Low";"2024-01-13";5;3767.0
3927;"User_3927";"Female";1981;"2023-09-28";"user3927@example.com";"18495206";"Canada";"Sydney";"83000";"Web";"Gold";"Clothing";"High";"2024-11-27";7;9794.56
3928;"User_3928";"Female";1998;"2023-09-28";"user3928@example.com";"13145596";"Canada";"Sydney";"23508";"Mobile App";"Silver";"Electronics";"Low";"2024-11-19";10;10862.42
3929;"User_3929";"Female";1984;"2020-04-06";"user3929@example.com";"18875513";"USA";"New York";"77081";"Web";"Gold";"Home";"Low";"2024-11-13";11;12915.57
3930;"User_3930";"Male";1998;"2022-12-11";"user3930@example.com";"15748661";"USA";"Toronto";"69095";"Web";"Bronze";"Books";"Medium";"2024-12-30";16;10629.77
3931;"User_3931";"Female";1990;"2020-06-23";"user3931@example.com";"14964447";"USA";"Sydney";"38957";"Web";"Silver";"Clothing";"Medium";"2024-11-05";10;7710.2
3932;"User_3932";"Male";1984;"2023-09-23";"user3932@example.com";"13624432";"USA";"Los Angeles";"17896";"Web";"Silver";"Books";"Low";"2024-12-25";11;5203.03
3933;"User_3933";"Female";1983;"2023-10-08";"user3933@example.com";"18436229";"USA";"New York";"93274";"Social Media";"Bronze";"Books";"Low";"2024-12-30";12;8201.94
3934;"User_3934";"Male";1985;"2023-11-15";"user3934@example.com";"19763241";"UK";"Chicago";"14288";"Mobile App";"Gold";"Sports";"Low";"2024-09-18";8;8221.89
3935;"User_3935";"Male";1984;"2023-02-12";"user3935@example.com";"18188818";"USA";"New York";"35744";"Mobile App";"Gold";"Sports";"Medium";"2024-12-30";9;6140.23
3936;"User_3936";"Female";1973;"2020-12-13";"user3936@example.com";"17587998";"Canada";"Sydney";"31150";"Web";"Platinum";"Home";"Low";"2024-10-03";13;9280.47
3937;"User_3937";"Male";1996;"2020-01-01";"user3937@example.com";"16004015";"USA";"London";"97877";"Web";"Silver";"Clothing";"Low";"2024-11-13";14;8270.32
3938;"User_3938";"Male";1992;"2020-03-03";"user3938@example.com";"18677815";"USA";"London";"31091";"Social Media";"Bronze";"Sports";"Low";"2024-12-09";7;5755.58
3939;"User_3939";"Male";1998;"2020-08-13";"user3939@example.com";"17955864";"UK";"New York";"10900";"Web";"Bronze";"Home";"Low";"2024-12-21";8;8716.57
3940;"User_3940";"Male";1978;"2021-02-26";"user3940@example.com";"17605234";"Canada";"Chicago";"56702";"Web";"Bronze";"Electronics";"Low";"2024-08-11";5;4635.08
3941;"User_3941";"Female";1976;"2022-11-08";"user3941@example.com";"15919526";"USA";"New York";"29725";"Social Media";"Bronze";"Books";"Medium";"2024-11-10";13;9121.68
3942;"User_3942";"Female";1973;"2020-01-31";"user3942@example.com";"19982858";"USA";"Chicago";"38722";"Mobile App";"Bronze";"Clothing";"Low";"2024-10-20";13;10481.58
3943;"User_3943";"Male";1974;"2022-04-24";"user3943@example.com";"14831924";"USA";"Sydney";"34078";"Social Media";"Silver";"Clothing";"Medium";"2024-10-25";13;10569.03
3944;"User_3944";"Male";1974;"2021-09-24";"user3944@example.com";"15616429";"USA";"Los Angeles";"92047";"Mobile App";"Silver";"Home";"Medium";"2024-12-03";9;7923.57
3945;"User_3945";"Male";1980;"2020-01-24";"user3945@example.com";"16438591";"USA";"Los Angeles";"28059";"Web";"Bronze";"Sports";"Low";"2024-12-10";16;16035.4
3946;"User_3946";"Male";1997;"2022-04-16";"user3946@example.com";"19566892";"USA";"Chicago";"28161";"Referral";"Silver";"Books";"Low";"2024-10-20";7;4435.75
3947;"User_3947";"Female";1985;"2022-09-09";"user3947@example.com";"18136945";"Canada";"Toronto";"80701";"Referral";"Bronze";"Books";"Medium";"2024-12-18";7;5504.05
3948;"User_3948";"Female";1999;"2023-05-19";"user3948@example.com";"18235027";"USA";"Los Angeles";"20687";"Web";"Silver";"Clothing";"High";"2024-08-19";11;5899.56
3949;"User_3949";"Male";1973;"2020-06-09";"user3949@example.com";"14685295";"USA";"London";"92503";"Social Media";"Platinum";"Clothing";"Low";"2024-11-03";6;5001.03
3950;"User_3950";"Male";1971;"2023-07-02";"user3950@example.com";"16848479";"Canada";"New York";"18694";"Mobile App";"Silver";"Books";"Low";"2024-06-15";10;9535.94
3951;"User_3951";"Male";1972;"2020-04-23";"user3951@example.com";"18653398";"UK";"Sydney";"49518";"Mobile App";"Bronze";"Electronics";"Medium";"2024-11-21";10;6855.5
3952;"User_3952";"Female";1990;"2021-05-18";"user3952@example.com";"13272898";"Australia";"Toronto";"40641";"Web";"Bronze";"Home";"Low";"2024-09-21";9;7316.33
3953;"User_3953";"Female";1975;"2022-08-12";"user3953@example.com";"19318300";"UK";"London";"68843";"Mobile App";"Silver";"Electronics";"Low";"2024-10-30";12;7818.04
3954;"User_3954";"Male";1987;"2023-05-28";"user3954@example.com";"16792625";"USA";"New York";"50728";"Web";"Silver";"Sports";"Medium";"2024-09-22";11;6110.73
3955;"User_3955";"Male";1974;"2020-12-22";"user3955@example.com";"18273036";"USA";"London";"60087";"Mobile App";"Platinum";"Electronics";"Medium";"2024-10-04";10;8692.81
3956;"User_3956";"Female";1978;"2020-06-17";"user3956@example.com";"15864355";"UK";"Toronto";"53551";"Web";"Bronze";"Electronics";"Medium";"2024-08-28";10;5848.56
3957;"User_3957";"Female";1989;"2022-08-26";"user3957@example.com";"19485902";"UK";"Chicago";"93914";"Mobile App";"Bronze";"Sports";"Medium";"2024-12-19";8;5757.27
3958;"User_3958";"Male";1997;"2020-08-29";"user3958@example.com";"15266236";"Canada";"New York";"80692";"Mobile App";"Bronze";"Home";"Low";"2024-10-17";7;4354.91
3959;"User_3959";"Male";1995;"2023-10-30";"user3959@example.com";"13889313";"USA";"London";"65433";"Social Media";"Silver";"Books";"Low";"2024-12-19";16;11489.87
3960;"User_3960";"Male";1987;"2020-05-18";"user3960@example.com";"13325698";"USA";"Sydney";"86387";"Web";"Silver";"Electronics";"Low";"2024-12-05";6;6540.48
3961;"User_3961";"Female";1988;"2020-04-06";"user3961@example.com";"19954841";"UK";"Sydney";"66561";"Social Media";"Bronze";"Home";"Medium";"2024-10-03";10;7494.83
3962;"User_3962";"Male";1972;"2020-05-26";"user3962@example.com";"16979716";"USA";"London";"15364";"Web";"Bronze";"Sports";"Low";"2024-06-17";7;7305.22
3963;"User_3963";"Male";1978;"2023-04-20";"user3963@example.com";"13236444";"Canada";"Toronto";"87008";"Social Media";"Silver";"Home";"Medium";"2024-10-01";9;6100.11
3964;"User_3964";"Female";2000;"2022-12-16";"user3964@example.com";"13339438";"Australia";"Toronto";"13974";"Mobile App";"Platinum";"Electronics";"Low";"2024-12-22";11;7040.79
3965;"User_3965";"Male";1986;"2022-12-01";"user3965@example.com";"13183959";"Canada";"Sydney";"94424";"Social Media";"Bronze";"Books";"Medium";"2024-07-15";9;8176.42
3966;"User_3966";"Female";1992;"2022-05-15";"user3966@example.com";"14792393";"USA";"Sydney";"94066";"Mobile App";"Bronze";"Sports";"Medium";"2024-11-12";5;5685.68
3967;"User_3967";"Male";2003;"2021-06-26";"user3967@example.com";"16947639";"USA";"Toronto";"34053";"Mobile App";"Bronze";"Sports";"Medium";"2024-12-15";6;4026.14
3968;"User_3968";"Male";1974;"2021-11-22";"user3968@example.com";"17308374";"USA";"Chicago";"50072";"Web";"Bronze";"Electronics";"Low";"2024-10-07";17;14730.57
3969;"User_3969";"Female";1984;"2022-10-22";"user3969@example.com";"13348929";"Canada";"Los Angeles";"11210";"Referral";"Silver";"Home";"Medium";"2024-10-09";11;8795.17
3970;"User_3970";"Male";1972;"2023-08-04";"user3970@example.com";"18825459";"USA";"London";"98099";"Social Media";"Bronze";"Books";"Medium";"2024-09-26";7;6965.94
3971;"User_3971";"Female";1988;"2023-03-07";"user3971@example.com";"16099418";"USA";"Chicago";"51589";"Web";"Silver";"Sports";"Low";"2024-11-18";10;7730.32
3972;"User_3972";"Female";1997;"2022-06-22";"user3972@example.com";"15423057";"USA";"London";"86445";"Web";"Gold";"Electronics";"High";"2024-09-23";8;6187.25
3973;"User_3973";"Male";1972;"2021-12-30";"user3973@example.com";"16913941";"USA";"Sydney";"48966";"Social Media";"Bronze";"Electronics";"Low";"2024-11-10";9;6822.03
3974;"User_3974";"Female";1973;"2023-05-30";"user3974@example.com";"14567998";"Australia";"Chicago";"36070";"Referral";"Gold";"Clothing";"High";"2024-12-16";16;12871.66
3975;"User_3975";"Male";1993;"2020-11-26";"user3975@example.com";"13251760";"UK";"Sydney";"76643";"Web";"Gold";"Clothing";"Medium";"2024-12-20";12;11131.1
3976;"User_3976";"Female";2000;"2021-09-08";"user3976@example.com";"15637731";"USA";"Sydney";"21246";"Referral";"Bronze";"Home";"Medium";"2024-12-14";11;8278.27
3977;"User_3977";"Male";1980;"2021-02-07";"user3977@example.com";"17691253";"UK";"Sydney";"29199";"Web";"Bronze";"Electronics";"Low";"2024-05-25";11;9574.35
3978;"User_3978";"Female";1970;"2021-05-22";"user3978@example.com";"18458493";"Canada";"New York";"49829";"Referral";"Gold";"Home";"Low";"2024-12-20";8;7022.63
3979;"User_3979";"Male";1978;"2023-02-24";"user3979@example.com";"16377883";"Canada";"Los Angeles";"71125";"Mobile App";"Silver";"Home";"Low";"2024-12-07";10;4955.73
3980;"User_3980";"Male";1986;"2023-07-12";"user3980@example.com";"14176006";"Canada";"Sydney";"93955";"Web";"Bronze";"Books";"Medium";"2024-12-27";15;13506.86
3981;"User_3981";"Female";1970;"2022-11-04";"user3981@example.com";"19485916";"Canada";"London";"10169";"Web";"Bronze";"Clothing";"Low";"2024-11-20";14;10008.38
3982;"User_3982";"Female";1972;"2020-08-13";"user3982@example.com";"14978541";"USA";"Toronto";"22949";"Mobile App";"Silver";"Home";"Low";"2024-08-30";9;8645.73
3983;"User_3983";"Male";1995;"2022-09-10";"user3983@example.com";"18777707";"USA";"Los Angeles";"57313";"Mobile App";"Bronze";"Books";"Medium";"2024-06-23";10;8708.59
3984;"User_3984";"Male";2000;"2022-05-14";"user3984@example.com";"14287557";"UK";"London";"88735";"Referral";"Silver";"Books";"Low";"2024-12-06";12;4735.68
3985;"User_3985";"Female";1995;"2023-02-02";"user3985@example.com";"16796088";"USA";"New York";"70131";"Social Media";"Silver";"Clothing";"Medium";"2024-03-06";4;3763.26
3986;"User_3986";"Female";1992;"2022-01-14";"user3986@example.com";"13001166";"USA";"Sydney";"90012";"Mobile App";"Gold";"Clothing";"Low";"2024-09-27";15;9243.79
3987;"User_3987";"Male";1999;"2021-05-07";"user3987@example.com";"13159303";"USA";"London";"51764";"Referral";"Silver";"Electronics";"Low";"2024-10-27";6;5973.5
3988;"User_3988";"Male";1979;"2020-11-14";"user3988@example.com";"16672125";"USA";"London";"40899";"Mobile App";"Silver";"Home";"Medium";"2024-11-03";8;5643.04
3989;"User_3989";"Male";1977;"2023-05-27";"user3989@example.com";"18932429";"USA";"London";"96935";"Social Media";"Silver";"Books";"Medium";"2024-12-21";13;9362.72
3990;"User_3990";"Female";1994;"2023-07-24";"user3990@example.com";"18062634";"Canada";"Los Angeles";"57740";"Social Media";"Bronze";"Electronics";"Low";"2024-09-20";9;7219.88
3991;"User_3991";"Male";1991;"2022-02-11";"user3991@example.com";"19704111";"USA";"Sydney";"75490";"Referral";"Silver";"Home";"Low";"2024-12-05";9;4684.58
3992;"User_3992";"Male";1984;"2023-09-26";"user3992@example.com";"19668715";"USA";"London";"33281";"Web";"Silver";"Home";"High";"2024-10-06";8;8512.16
3993;"User_3993";"Female";1979;"2021-03-27";"user3993@example.com";"16807640";"UK";"Toronto";"78570";"Mobile App";"Gold";"Electronics";"Low";"2024-08-15";9;6244.04
3994;"User_3994";"Male";1989;"2023-10-24";"user3994@example.com";"15805446";"Canada";"Sydney";"23328";"Mobile App";"Silver";"Books";"Low";"2024-11-25";9;5255.19
3995;"User_3995";"Female";1992;"2022-08-01";"user3995@example.com";"16333808";"USA";"Chicago";"54047";"Mobile App";"Silver";"Electronics";"Low";"2024-09-12";6;6855.77
3996;"User_3996";"Male";1970;"2022-04-27";"user3996@example.com";"18236402";"USA";"Toronto";"29796";"Mobile App";"Bronze";"Home";"Medium";"2024-12-19";15;10583.61
3997;"User_3997";"Male";1971;"2022-10-13";"user3997@example.com";"16181822";"Canada";"New York";"80524";"Social Media";"Gold";"Electronics";"Low";"2024-08-28";10;6419.8
3998;"User_3998";"Male";1988;"2023-04-28";"user3998@example.com";"17133061";"Canada";"Los Angeles";"82666";"Web";"Bronze";"Electronics";"Low";"2024-12-13";13;14518.87
3999;"User_3999";"Female";1983;"2022-06-02";"user3999@example.com";"13554865";"USA";"Chicago";"65251";"Mobile App";"Platinum";"Home";"Medium";"2024-08-05";10;7399.49
4000;"User_4000";"Male";1977;"2021-02-22";"user4000@example.com";"14981077";"UK";"Los Angeles";"10791";"Web";"Bronze";"Clothing";"Low";"2024-11-29";10;7651.0
4001;"User_4001";"Female";1981;"2022-05-14";"user4001@example.com";"14114187";"Canada";"Los Angeles";"22333";"Web";"Bronze";"Books";"Low";"2024-02-24";4;3775.17
4002;"User_4002";"Female";1995;"2022-02-27";"user4002@example.com";"14418135";"UK";"London";"46609";"Mobile App";"Gold";"Home";"High";"2024-10-17";9;10496.44
4003;"User_4003";"Female";1996;"2021-05-09";"user4003@example.com";"14961789";"USA";"Toronto";"70558";"Web";"Silver";"Clothing";"Low";"2024-10-25";11;5354.3
4004;"User_4004";"Male";1998;"2022-11-28";"user4004@example.com";"18392322";"USA";"Chicago";"78892";"Web";"Silver";"Electronics";"Medium";"2024-11-11";10;10616.1
4005;"User_4005";"Male";1984;"2020-06-10";"user4005@example.com";"13757673";"USA";"London";"50290";"Mobile App";"Bronze";"Clothing";"Low";"2024-12-23";6;5700.74
4006;"User_4006";"Male";1970;"2020-04-30";"user4006@example.com";"13992502";"USA";"Chicago";"14925";"Web";"Gold";"Home";"High";"2024-11-09";18;13711.97
4007;"User_4007";"Male";1997;"2021-02-02";"user4007@example.com";"17672659";"USA";"Sydney";"20764";"Web";"Silver";"Home";"Low";"2024-10-01";11;9324.41
4008;"User_4008";"Male";1972;"2023-07-09";"user4008@example.com";"15914062";"USA";"Sydney";"64226";"Social Media";"Bronze";"Electronics";"Medium";"2024-10-12";11;10129.78
4009;"User_4009";"Female";1987;"2021-12-28";"user4009@example.com";"14244062";"Canada";"Toronto";"87632";"Social Media";"Gold";"Home";"Low";"2024-07-30";10;7459.64
4010;"User_4010";"Male";2003;"2021-07-14";"user4010@example.com";"18183070";"USA";"London";"49468";"Web";"Silver";"Sports";"Low";"2024-11-14";7;6902.49
4011;"User_4011";"Male";2001;"2021-08-26";"user4011@example.com";"14613553";"USA";"Chicago";"12094";"Web";"Bronze";"Clothing";"Low";"2024-08-25";10;5358.85
4012;"User_4012";"Male";1998;"2023-02-26";"user4012@example.com";"13206957";"UK";"Sydney";"55583";"Referral";"Silver";"Sports";"Low";"2024-11-11";5;3417.15
4013;"User_4013";"Female";1994;"2021-06-23";"user4013@example.com";"17635578";"USA";"London";"59021";"Web";"Silver";"Sports";"Low";"2024-12-10";15;7258.88
4014;"User_4014";"Male";1995;"2020-12-21";"user4014@example.com";"18012966";"USA";"Los Angeles";"81786";"Mobile App";"Gold";"Clothing";"Low";"2024-11-22";9;5695.1
4015;"User_4015";"Female";1977;"2021-10-21";"user4015@example.com";"16085969";"Canada";"Sydney";"25362";"Mobile App";"Bronze";"Home";"Medium";"2024-05-30";12;8448.07
4016;"User_4016";"Male";1988;"2021-03-07";"user4016@example.com";"18523250";"Australia";"New York";"51575";"Social Media";"Silver";"Clothing";"Medium";"2024-12-21";7;4439.04
4017;"User_4017";"Female";1991;"2022-12-24";"user4017@example.com";"17159333";"UK";"Chicago";"56021";"Referral";"Silver";"Electronics";"Low";"2024-09-09";7;4663.34
4018;"User_4018";"Female";1998;"2023-05-26";"user4018@example.com";"19143014";"USA";"Sydney";"97172";"Web";"Bronze";"Sports";"Low";"2024-11-10";8;9918.17
4019;"User_4019";"Male";2002;"2021-07-16";"user4019@example.com";"18284608";"UK";"Toronto";"22185";"Mobile App";"Bronze";"Sports";"Low";"2024-12-14";13;10742.94
4020;"User_4020";"Male";2004;"2023-12-21";"user4020@example.com";"18754925";"USA";"Chicago";"49771";"Mobile App";"Silver";"Home";"Low";"2024-11-20";14;7392.49
4021;"User_4021";"Male";1972;"2022-03-27";"user4021@example.com";"19871804";"Canada";"New York";"91678";"Referral";"Silver";"Clothing";"Medium";"2024-10-29";9;6713.59
4022;"User_4022";"Male";1988;"2023-01-02";"user4022@example.com";"16101667";"USA";"Chicago";"45069";"Social Media";"Silver";"Books";"Low";"2024-12-22";11;7473.1
4023;"User_4023";"Female";1979;"2023-12-19";"user4023@example.com";"16844254";"Canada";"Chicago";"53190";"Mobile App";"Gold";"Home";"Low";"2024-01-16";6;6080.43
4024;"User_4024";"Female";1996;"2021-12-11";"user4024@example.com";"16683748";"USA";"Sydney";"80805";"Social Media";"Silver";"Home";"High";"2024-11-30";9;8931.14
4025;"User_4025";"Female";1984;"2023-04-30";"user4025@example.com";"13128726";"Canada";"Chicago";"19764";"Web";"Silver";"Home";"Low";"2024-06-20";10;5672.71
4026;"User_4026";"Female";1980;"2023-04-27";"user4026@example.com";"14596403";"Canada";"Toronto";"37113";"Web";"Bronze";"Clothing";"Low";"2024-11-13";10;7605.15
4027;"User_4027";"Male";1995;"2020-01-12";"user4027@example.com";"18648454";"USA";"New York";"26888";"Web";"Bronze";"Home";"Medium";"2024-07-09";4;5795.28
4028;"User_4028";"Male";1993;"2020-08-26";"user4028@example.com";"13077230";"USA";"Sydney";"24748";"Web";"Silver";"Electronics";"Low";"2024-12-01";9;5756.13
4029;"User_4029";"Female";1982;"2021-03-28";"user4029@example.com";"14005978";"Canada";"New York";"61013";"Mobile App";"Silver";"Electronics";"Medium";"2024-11-13";7;7514.57
4030;"User_4030";"Male";2001;"2021-01-17";"user4030@example.com";"15887534";"USA";"Toronto";"40203";"Social Media";"Silver";"Sports";"Low";"2024-10-14";9;5327.48
4031;"User_4031";"Female";1973;"2022-02-20";"user4031@example.com";"19081449";"USA";"Chicago";"30715";"Mobile App";"Silver";"Sports";"Low";"2023-12-11";5;3091.58
4032;"User_4032";"Male";1982;"2020-02-17";"user4032@example.com";"16674167";"Canada";"Chicago";"52579";"Mobile App";"Silver";"Clothing";"Medium";"2024-11-26";9;8467.83
4033;"User_4033";"Male";1978;"2020-11-12";"user4033@example.com";"15609312";"UK";"Sydney";"12906";"Web";"Bronze";"Books";"Low";"2024-11-05";17;12032.57
4034;"User_4034";"Female";2003;"2020-07-27";"user4034@example.com";"16654856";"USA";"New York";"21808";"Mobile App";"Silver";"Sports";"Low";"2024-11-14";8;5787.09
4035;"User_4035";"Male";1976;"2023-02-16";"user4035@example.com";"16312075";"USA";"Chicago";"31112";"Mobile App";"Bronze";"Sports";"Low";"2024-09-22";19;11952.62
4036;"User_4036";"Female";1970;"2021-07-30";"user4036@example.com";"16955413";"USA";"Los Angeles";"99629";"Mobile App";"Silver";"Sports";"Medium";"2024-11-10";11;9016.39
4037;"User_4037";"Female";1981;"2020-11-10";"user4037@example.com";"19741701";"USA";"Chicago";"74945";"Web";"Silver";"Sports";"Low";"2024-12-30";12;10189.12
4038;"User_4038";"Female";1990;"2022-01-23";"user4038@example.com";"15769185";"USA";"Chicago";"77105";"Mobile App";"Silver";"Home";"High";"2024-07-20";7;4095.76
4039;"User_4039";"Female";1980;"2022-11-25";"user4039@example.com";"14937836";"Canada";"London";"75675";"Mobile App";"Bronze";"Sports";"High";"2024-08-27";4;2240.04
4040;"User_4040";"Female";1983;"2022-07-03";"user4040@example.com";"13206834";"Canada";"New York";"80219";"Mobile App";"Bronze";"Clothing";"Low";"2024-11-27";9;6101.19
4041;"User_4041";"Female";2003;"2022-01-24";"user4041@example.com";"15014222";"USA";"New York";"36419";"Web";"Bronze";"Home";"Low";"2024-10-06";12;8047.29
4042;"User_4042";"Male";2003;"2021-07-07";"user4042@example.com";"14589118";"Canada";"Los Angeles";"21156";"Web";"Silver";"Home";"Low";"2024-12-17";12;10076.42
4043;"User_4043";"Male";1994;"2021-02-06";"user4043@example.com";"18039257";"USA";"Los Angeles";"15062";"Web";"Bronze";"Clothing";"Low";"2024-12-28";15;11685.41
4044;"User_4044";"Female";1973;"2023-02-04";"user4044@example.com";"15629663";"USA";"Los Angeles";"63817";"Mobile App";"Bronze";"Books";"Medium";"2024-10-05";12;9142.28
4045;"User_4045";"Male";1995;"2020-02-08";"user4045@example.com";"14669534";"USA";"New York";"37745";"Mobile App";"Platinum";"Sports";"Medium";"2024-04-04";7;7395.38
4046;"User_4046";"Male";1985;"2021-08-03";"user4046@example.com";"17124255";"USA";"London";"44940";"Referral";"Bronze";"Electronics";"Low";"2024-12-20";11;5732.8
4047;"User_4047";"Male";1979;"2020-06-28";"user4047@example.com";"19706334";"USA";"London";"32463";"Mobile App";"Bronze";"Books";"Medium";"2024-10-27";9;8324.89
4048;"User_4048";"Female";1971;"2020-01-12";"user4048@example.com";"19868754";"Canada";"Toronto";"46188";"Web";"Silver";"Sports";"Medium";"2024-11-07";4;2767.37
4049;"User_4049";"Female";2004;"2023-09-24";"user4049@example.com";"19384632";"Canada";"New York";"81813";"Social Media";"Silver";"Electronics";"Medium";"2024-12-21";12;8769.57
4050;"User_4050";"Male";1988;"2022-07-31";"user4050@example.com";"13311014";"UK";"Toronto";"44017";"Mobile App";"Silver";"Home";"Low";"2024-11-02";12;9505.44
4051;"User_4051";"Female";1975;"2021-07-01";"user4051@example.com";"16179208";"USA";"Chicago";"40244";"Web";"Silver";"Home";"Low";"2024-10-25";8;4980.97
4052;"User_4052";"Female";1988;"2023-02-23";"user4052@example.com";"18332949";"USA";"Los Angeles";"12697";"Mobile App";"Bronze";"Home";"Medium";"2024-07-20";6;1999.62
4053;"User_4053";"Female";1977;"2020-03-03";"user4053@example.com";"13807799";"UK";"Toronto";"24903";"Web";"Bronze";"Sports";"Medium";"2024-08-14";12;6248.72
4054;"User_4054";"Female";1983;"2022-04-23";"user4054@example.com";"17354079";"USA";"Sydney";"64086";"Web";"Bronze";"Clothing";"Medium";"2024-08-28";6;3310.5
4055;"User_4055";"Female";1979;"2023-01-10";"user4055@example.com";"19789971";"Canada";"Toronto";"98385";"Social Media";"Bronze";"Home";"Low";"2024-11-23";14;9973.19
4056;"User_4056";"Male";1972;"2022-10-05";"user4056@example.com";"14854864";"UK";"New York";"46652";"Social Media";"Silver";"Home";"Low";"2024-12-15";13;8583.26
4057;"User_4057";"Female";1998;"2023-08-15";"user4057@example.com";"17213513";"Canada";"Los Angeles";"17254";"Social Media";"Bronze";"Home";"Low";"2024-12-02";12;7377.25
4058;"User_4058";"Male";1984;"2020-02-03";"user4058@example.com";"13827710";"USA";"Los Angeles";"79827";"Web";"Silver";"Sports";"Medium";"2024-09-16";10;11101.34
4059;"User_4059";"Female";1992;"2022-01-21";"user4059@example.com";"19429516";"UK";"London";"71631";"Social Media";"Silver";"Electronics";"Medium";"2024-12-22";14;8153.46
