customer_id,customer_name,gender,birth_year,registration_date,email,phone,country,city,zip_code,registration_channel,loyalty_tier,preferred_category,avg_order_value_segment,last_login_date,total_orders,total_spent,last_order_date,age
4473,User 4473,Female,1994.0,2022-01-12,user4473@example.com,15333215.0,Other,New York,,web,Silver,Books,medium,2024-11-18,7.0,3771.37,2024-11-18,31.0
4474,用户4474,Male,1979.0,2020-08-10,user4474@example.com,13581696.0,Other,NY,,Referral,Silver,Sports,low,2024-11-07,14.0,11197.96,2024-11-07,46.0
4475,User 4475,Female,1994.0,2022-03-24,user4475@example.com,,Other,London,,web,Platinum,Electronics,High,2024-04-06,7.0,3247.86,2024-04-06,31.0
4476,User 4476,Male,1989.0,2022-04-04,user4476@example.com,19467717.0,USA,New York City,,mobile,Platinum,Sports,low,2024-08-27,12.0,7204.24,2024-08-27,36.0
4477,用户4477,Unknown,1998.0,2022-04-23,user4477@example.com,19272156.0,USA,New York City,0.0,Referral,Gold,Home,,2024-10-12,10.0,5014.0,2024-10-12,27.0
4478,User 4478,Female,2004.0,2020-01-30,user4478@example.com,17672828.0,Other,New York,,Web,Bronze,,medium,2024-10-27,9.0,3780.14,2024-10-27,21.0
4479,User-4479,Male,1979.0,2020-12-05,user4479@example.com,16034005.0,Canada,New York,,mobile,Bronze,Sports,High,2024-12-21,12.0,11823.94,2024-12-21,46.0
4480,User_4480,Unknown,1973.0,2020-03-17,user4480@example.com,16017628.0,USA,Los Angeles,0.0,mobile,Silver,Clothing,,2024-10-14,16.0,10296.74,2024-10-14,52.0
4481,用户4481,Male,1988.0,2021-04-10,user4481@example.com,13916970.0,Other,LON,,Web,Bronze,,High,2024-08-05,7.0,5833.6900000000005,2024-08-05,37.0
4482,User 4482,Unknown,1992.0,2023-09-14,user4482@example.com,13393737.0,Other,NY,,Web,Bronze,Books,High,2024-12-28,12.0,6300.96,2024-12-28,33.0
4483,用户4483,Male,,2022-12-25,user4483@example.com,18534868.0,Other,New York,,,Platinum,Electronics,,2024-12-22,12.0,7349.31,2024-12-22,
4484,用户4484,Unknown,2000.0,2021-01-02,user4484@example.com,13912002.0,Australia,纽约,,Referral,Platinum,Clothing,High,2024-09-02,8.0,4005.75,2024-09-02,25.0
4485,User_4485,Unknown,1999.0,2020-07-30,user4485@example.com,15395530.0,Other,Sydney,,mobile,Bronze,Electronics,Medium,2024-12-27,8.0,7290.01,2024-12-27,26.0
4486,用户4486,Unknown,2003.0,2021-04-12,user4486@example.com,18252753.0,UK,SYD,,mobile,Silver,Sports,High,2024-11-28,10.0,11157.490000000002,2024-11-28,22.0
4487,User_4487,Unknown,1993.0,2022-05-24,user4487@example.com,,Other,Los Angeles,65505.0,web,Bronze,Books,,2024-12-11,10.0,8327.94,2024-12-11,32.0
4488,User_4488,Unknown,1978.0,2020-11-12,user4488@example.com,14468507.0,Other,New York City,,Referral,Silver,Books,High,2024-02-03,11.0,5312.9,2024-02-03,47.0
4489,User_4489,Unknown,1999.0,2023-07-02,user4489@example.com,18742177.0,Other,New York,,Social Media,Silver,Home,,2024-06-11,11.0,11274.75,2024-06-11,26.0
4490,用户4490,Unknown,1972.0,2020-11-07,user4490@example.com,,Other,NY,,web,Bronze,Clothing,Low,2024-11-13,10.0,6462.42,2024-11-13,53.0
4491,用户4491,Unknown,1998.0,2023-07-27,user4491@example.com,14331435.0,Canada,纽约,71797.0,Mobile App,Platinum,Sports,medium,2024-12-19,11.0,8701.6,2024-12-19,27.0
4492,User-4492,Unknown,2003.0,2021-06-06,user4492@example.com,15511134.0,USA,New York City,70051.0,Social Media,Silver,Sports,,2024-11-06,15.0,10986.07,2024-11-06,22.0
4493,User_4493,Unknown,1985.0,2022-11-19,user4493@example.com,14904415.0,Canada,New York,85768.0,Social Media,Silver,Electronics,high,2024-12-27,8.0,3413.98,2024-12-27,40.0
4494,User_4494,Unknown,2002.0,2021-08-18,user4494@example.com,,Australia,LA,0.0,mobile,Bronze,Clothing,medium,2024-12-27,18.0,10283.17,2024-12-27,23.0
4495,User-4495,Female,1991.0,2020-09-02,user4495@example.com,13207692.0,UK,New York,0.0,Web,Silver,Books,medium,2024-08-24,9.0,7904.79,2024-08-24,34.0
4496,User_4496,Male,2004.0,2022-04-17,user4496@example.com,15317459.0,Other,SYD,,Social Media,Bronze,,medium,2024-11-20,12.0,8796.61,2024-11-20,21.0
4497,User 4497,Unknown,1985.0,2022-10-18,user4497@example.com,17107501.0,Other,NY,25133.0,Social Media,Platinum,Sports,Medium,2024-11-13,7.0,7036.55,2024-11-13,40.0
4498,User 4498,Unknown,1991.0,2020-10-02,user4498@example.com,13184358.0,Other,LON,,Mobile App,Bronze,Clothing,High,2024-11-21,16.0,10270.82,2024-11-21,34.0
4499,用户4499,Unknown,1988.0,2022-12-31,user4499@example.com,18515698.0,Other,NY,43132.0,,Silver,Home,low,2024-09-16,10.0,5234.219999999999,2024-09-16,37.0
4501,用户4501,Male,1995.0,2021-10-31,user4501@example.com,19498377.0,USA,Los Angeles,,Mobile App,Bronze,Books,High,2024-12-19,11.0,7193.33,2024-12-19,30.0
4502,用户4502,Male,1994.0,2023-10-07,user4502@example.com,16295033.0,USA,New York,93762.0,,Bronze,Sports,,2024-12-25,16.0,13777.19,2024-12-25,31.0
4503,User-4503,Male,1976.0,2020-07-01,user4503@example.com,16263400.0,Canada,London,,web,Bronze,Clothing,,2024-11-04,10.0,8210.68,2024-11-04,49.0
4504,User-4504,Male,1975.0,2023-09-18,user4504@example.com,13058500.0,USA,Los Angeles,,Referral,Silver,Home,high,2024-11-10,7.0,8625.61,2024-11-10,50.0
4505,用户4505,Female,1988.0,2022-02-08,user4505@example.com,16767783.0,UK,SYD,,mobile,Gold,Sports,Low,2024-12-30,10.0,7423.09,2024-12-30,37.0
4506,用户4506,Female,1995.0,2022-03-01,user4506@example.com,18811787.0,Other,纽约,33950.0,Referral,Bronze,Sports,low,2024-04-09,8.0,6686.276130760312,2024-04-09,30.0
4507,用户4507,Unknown,1975.0,2022-08-28,user4507@example.com,15195258.0,Canada,SYD,,Social Media,Platinum,Electronics,medium,2024-12-29,9.0,5315.57,2024-12-29,50.0
4508,用户4508,Female,1993.0,2022-12-28,user4508@example.com,14483886.0,USA,SYD,,,Silver,Electronics,Low,2024-11-30,9.0,2600.47,2024-11-30,32.0
4509,User_4509,Unknown,1998.0,2021-08-12,user4509@example.com,13154461.0,Other,New York,0.0,Web,Bronze,Sports,Low,2024-12-17,9.0,7940.610000000001,2024-12-17,27.0
4510,用户4510,Unknown,1994.0,2023-11-04,user4510@example.com,17784953.0,UK,New York City,,,Platinum,Clothing,Medium,2025-12-31,13.0,7990.83,2025-12-31,31.0
4511,用户4511,Female,2004.0,2020-10-03,user4511@example.com,18979356.0,Other,New York City,,Mobile App,Bronze,Sports,medium,2024-12-16,10.0,6915.66,2024-12-16,21.0
4512,用户4512,Unknown,1973.0,2020-05-20,user4512@example.com,18694328.0,Other,London,,Web,Silver,Books,medium,2024-09-04,14.0,14228.6,2024-09-04,52.0
4513,User 4513,Male,1986.0,2022-12-10,user4513@example.com,18183038.0,Australia,Los Angeles,,Social Media,Silver,Books,High,2024-12-11,9.0,5213.73,2024-12-11,39.0
4514,用户4514,Unknown,1972.0,2023-09-03,user4514@example.com,14778523.0,Canada,New York City,,Mobile App,Bronze,Electronics,High,2024-12-05,7.0,5991.24,2024-12-05,53.0
4515,User 4515,Unknown,1997.0,2021-06-25,user4515@example.com,13433030.0,Other,New York City,32849.0,Web,Bronze,Home,high,2024-12-27,8.0,5478.27,2024-12-27,28.0
4516,User 4516,Female,1977.0,2020-12-24,user4516@example.com,13131617.0,Other,NY,61134.0,Mobile App,Bronze,Clothing,Low,2024-12-14,12.0,7964.38,2024-12-14,48.0
4517,用户4517,Male,1984.0,2020-12-28,user4517@example.com,14939164.0,Other,Los Angeles,,Referral,Platinum,,,2024-11-14,7.0,6676.19,2024-11-14,41.0
4518,User 4518,Female,1982.0,2022-10-07,,14061526.0,USA,NY,,Referral,Silver,Clothing,Medium,2024-12-26,6.0,5663.75,2024-12-26,43.0
4519,User_4519,Unknown,1991.0,2022-12-02,,19628971.0,USA,London,,Social Media,Silver,Clothing,low,2025-12-31,10.0,5184.41,2025-12-31,34.0
4520,User_4520,Male,1986.0,2022-10-02,user4520@example.com,16498197.0,Other,New York City,46294.0,Mobile App,Bronze,,high,2024-12-10,7.0,1843.31,2024-12-10,39.0
4521,User 4521,Unknown,1979.0,2023-08-11,user4521@example.com,19101093.0,Other,Sydney,26472.0,mobile,Bronze,Books,Low,2024-12-15,8.0,2830.71,2024-12-15,46.0
4522,用户4522,Unknown,2003.0,2020-08-01,user4522@example.com,18027137.0,Australia,Los Angeles,0.0,Social Media,Bronze,Home,,2024-12-01,12.0,5204.74,2024-12-01,22.0
4523,用户4523,Unknown,1983.0,2021-11-24,user4523@example.com,14912830.0,Other,NY,0.0,Mobile App,Platinum,Sports,Medium,2024-10-20,12.0,6312.08,2024-10-20,42.0
4524,User_4524,Unknown,2001.0,2021-07-08,user4524@example.com,,Other,纽约,0.0,,Silver,Books,High,2024-12-06,12.0,8619.64,2024-12-06,24.0
4525,用户4525,Unknown,,2022-02-14,user4525@example.com,16869872.0,Other,LA,81129.0,mobile,Silver,Sports,Medium,2024-12-21,7.0,4347.77,2024-12-21,
4526,User_4526,Male,2001.0,2021-03-22,user4526@example.com,15028153.0,Other,LON,0.0,web,Silver,Sports,Medium,2024-10-28,10.0,5360.03,2024-10-28,24.0
4527,User 4527,Unknown,1984.0,2020-06-26,,13679010.0,UK,纽约,39230.0,Web,Platinum,Books,High,2024-09-29,10.0,6886.58,2024-09-29,41.0
4528,User-4528,Male,1972.0,2022-05-08,user4528@example.com,14025211.0,Other,纽约,,Web,Bronze,Electronics,high,2024-11-18,9.0,5165.62,2024-11-18,53.0
4529,User-4529,Male,1985.0,2020-09-15,user4529@example.com,17639295.0,Australia,New York City,,Social Media,Bronze,Electronics,high,2024-07-29,12.0,6398.705727352075,2024-07-29,40.0
4530,User 4530,Unknown,2002.0,2022-10-19,user4530@example.com,19419998.0,Other,New York City,74813.0,web,Platinum,Books,high,2024-11-10,11.0,7599.48,2024-11-10,23.0
4531,User-4531,Male,1996.0,2022-02-13,user4531@example.com,18079718.0,Australia,NY,,Mobile App,Gold,Electronics,,2024-12-28,11.0,1008455.84,2024-12-28,29.0
4532,User_4532,Male,1978.0,2021-08-10,user4532@example.com,16605599.0,Other,New York City,23750.0,web,Bronze,Sports,low,2024-11-25,10.0,2015.815,2024-11-25,47.0
4534,User 4534,Unknown,1996.0,2020-09-19,user4534@example.com,,Other,LA,,web,Gold,Home,low,2024-09-07,5.0,2396.76,2024-09-07,29.0
4535,用户4535,Male,1999.0,2021-01-28,,13012933.0,Australia,SYD,34881.0,,Silver,,low,2024-12-15,15.0,10529.44,2024-12-15,26.0
4536,User_4536,Male,1987.0,2023-08-24,user4536@example.com,18295623.0,Other,LON,68308.0,Referral,Platinum,Clothing,,2024-12-19,13.0,10829.55,2024-12-19,38.0
4537,User_4537,Male,2000.0,2022-03-20,user4537@example.com,16397495.0,Other,Sydney,0.0,Web,Platinum,Clothing,Low,2024-10-14,9.0,7340.09,2024-10-14,25.0
4538,User 4538,Female,1982.0,2021-12-21,user4538@example.com,19242713.0,Other,Los Angeles,76171.0,,Silver,Clothing,Low,2024-12-27,12.0,10701.169999999998,2024-12-27,43.0
4539,User 4539,Male,1984.0,2020-10-24,user4539@example.com,17277619.0,USA,纽约,,Mobile App,Platinum,Clothing,medium,2024-11-11,16.0,7903.87,2024-11-11,41.0
4540,User 4540,Male,2004.0,2020-02-07,user4540@example.com,15777602.0,Other,LON,,web,Bronze,,medium,2024-12-05,13.0,5016.200000000001,2024-12-05,21.0
4541,用户4541,Unknown,1976.0,2020-07-12,,18559710.0,UK,New York,,web,Silver,Clothing,High,2024-12-30,9.0,8904.84,2024-12-30,49.0
4542,User-4542,Female,1970.0,2022-11-07,user4542@example.com,13617744.0,Other,NY,0.0,Web,Platinum,,high,2024-12-09,11.0,8597.81,2024-12-09,55.0
4543,User-4543,Female,1976.0,2020-08-22,user4543@example.com,16703869.0,Other,Los Angeles,0.0,mobile,Platinum,Clothing,High,2024-12-15,5.0,2697.24,2024-12-15,49.0
4544,User_4544,Unknown,2003.0,2023-08-27,user4544@example.com,13071999.0,Other,Sydney,0.0,mobile,Silver,Books,Low,2024-12-05,12.0,8779.24,2024-12-05,22.0
4545,User-4545,Unknown,2002.0,2023-02-11,user4545@example.com,16597090.0,Australia,SYD,,Social Media,Bronze,,Low,2024-11-28,15.0,5908.66,2024-11-28,23.0
4546,用户4546,Unknown,1979.0,2022-05-18,user4546@example.com,14079335.0,UK,LA,0.0,web,Silver,,low,2024-04-09,5.0,4511.56,2024-04-09,46.0
4547,User_4547,Unknown,2000.0,2023-11-09,user4547@example.com,13057590.0,Other,NY,,Mobile App,Silver,Sports,medium,2024-09-04,8.0,7593.24,2024-09-04,25.0
4548,User 4548,Unknown,1994.0,2023-11-29,user4548@example.com,19384373.0,USA,London,33138.0,,Silver,,high,2024-12-12,10.0,5798.8,2024-12-12,31.0
4549,User-4549,Unknown,1974.0,2020-09-21,user4549@example.com,18617707.0,Other,LA,91122.0,web,Bronze,Home,,2024-12-14,12.0,8919.27,2024-12-14,51.0
4550,User_4550,Unknown,1970.0,2020-01-10,user4550@example.com,16734822.0,USA,LON,,,Bronze,Clothing,High,2024-11-19,14.0,6307.22,2024-11-19,55.0
4551,User_4551,Female,2004.0,2022-07-16,user4551@example.com,18925452.0,Other,Los Angeles,,Mobile App,Bronze,Sports,low,2024-07-24,9.0,6026.9,2024-07-24,21.0
4552,User 4552,Male,1974.0,2021-04-25,user4552@example.com,13053420.0,Canada,SYD,,Web,Platinum,Clothing,Medium,2024-11-10,1.0,1000.0,2024-11-10,51.0
4553,User 4553,Unknown,1990.0,2022-12-19,user4553@example.com,13809706.0,Other,Los Angeles,,web,Platinum,Home,High,2024-12-27,11.0,8552.98,2024-12-27,35.0
4554,用户4554,Unknown,1998.0,2020-10-16,user4554@example.com,18601227.0,UK,New York City,38964.0,Social Media,Platinum,Sports,low,2024-12-11,11.0,8096.23,2024-12-11,27.0
4555,用户4555,Unknown,1970.0,2021-01-22,user4555@example.com,17732978.0,Australia,London,,Referral,Bronze,Home,High,2024-11-26,13.0,9424.73,2024-11-26,55.0
4556,User 4556,Unknown,2003.0,2020-07-07,user4556@example.com,16088445.0,Other,LON,,web,Bronze,Home,high,2024-11-19,13.0,7871.809999999999,2024-11-19,22.0
4558,User 4558,Unknown,1975.0,2020-07-12,user4558@example.com,15166161.0,Australia,Sydney,0.0,mobile,Bronze,Clothing,Low,2024-11-27,5.0,3466.1000000000004,2024-11-27,50.0
4559,User 4559,Unknown,1986.0,2020-12-29,user4559@example.com,14625371.0,USA,Sydney,,mobile,Silver,Books,high,2024-12-23,10.0,2617.58,2024-12-23,39.0
4560,用户4560,Female,1976.0,2023-07-12,,17799651.0,Other,New York,,web,Silver,Sports,Low,2024-12-16,10.0,441484.37,2024-12-16,49.0
4561,用户4561,Unknown,1983.0,2023-09-01,user4561@example.com,16857228.0,UK,纽约,,Web,Platinum,Electronics,medium,2024-10-24,12.0,7144.878143956285,2024-10-24,42.0
4562,User 4562,Unknown,1990.0,2023-02-27,user4562@example.com,16418344.0,Other,LA,,Referral,Platinum,Clothing,low,2024-07-14,6.0,3592.75,2024-07-14,35.0
4563,User 4563,Male,1988.0,2022-09-11,user4563@example.com,16597091.0,USA,LON,0.0,Web,Silver,Sports,Medium,2024-12-14,10.0,6835.33,2024-12-14,37.0
4564,User 4564,Unknown,1992.0,2021-02-19,user4564@example.com,17978521.0,UK,NY,28007.0,Social Media,Silver,Home,low,2024-10-23,18.0,12191.91,2024-10-23,33.0
4565,User 4565,Unknown,1994.0,2021-08-23,user4565@example.com,14895994.0,USA,New York,,Referral,Platinum,Books,medium,2024-12-29,12.0,6707.17,2024-12-29,31.0
4566,User-4566,Unknown,1995.0,2022-06-19,user4566@example.com,14753823.0,Canada,Sydney,0.0,web,Silver,Home,low,2024-11-23,9.0,3691.89,2024-11-23,30.0
4567,User_4567,Female,2004.0,2020-05-26,user4567@example.com,14181168.0,USA,New York,,Referral,Silver,Books,high,2024-12-20,17.0,11224.07,2024-12-20,21.0
4568,User_4568,Male,2001.0,2022-05-13,user4568@example.com,17015681.0,USA,New York City,97057.0,web,Bronze,Electronics,,2024-12-10,9.0,8106.73,2024-12-10,24.0
4569,用户4569,Unknown,1981.0,2021-07-11,,14141224.0,Other,NY,,Referral,Silver,Books,,2024-06-09,6.0,3969.47,2024-06-09,44.0
4570,User 4570,Unknown,1983.0,2023-06-30,user4570@example.com,16859712.0,UK,纽约,,mobile,Silver,Electronics,High,2024-11-11,12.0,4704.73,2024-11-11,42.0
4571,User 4571,Unknown,2003.0,2023-05-27,user4571@example.com,13704501.0,Other,New York City,,Referral,Bronze,Books,Low,2024-12-17,9.0,4914.52,2024-12-17,22.0
4572,User_4572,Male,1997.0,2023-02-23,user4572@example.com,17537687.0,Other,London,71463.0,web,Platinum,Home,medium,2024-09-19,4.0,3139.42,2024-09-19,28.0
4573,User-4573,Unknown,1986.0,2023-08-13,user4573@example.com,14194857.0,Other,New York,,web,Bronze,Home,low,2024-12-25,17.0,19346.58,2024-12-25,39.0
4574,用户4574,Unknown,1987.0,2022-09-22,,17477031.0,Australia,LON,,Social Media,Silver,Books,,2024-12-02,8.0,4893.96,2024-12-02,38.0
4575,User-4575,Female,,2022-11-13,user4575@example.com,17224616.0,Other,New York City,39756.0,Social Media,Bronze,,Low,2024-11-18,10.0,4884.81,2024-11-18,
4576,User_4576,Unknown,1989.0,2020-07-04,user4576@example.com,15245062.0,Other,NY,,Mobile App,Gold,Electronics,medium,2024-12-19,8.0,5973.25,2024-12-19,36.0
4577,User_4577,Male,1977.0,2020-04-05,user4577@example.com,13733200.0,Australia,Sydney,,Referral,Platinum,,medium,2024-10-31,10.0,9884.47,2024-10-31,48.0
4578,User_4578,Unknown,1979.0,2022-02-03,user4578@example.com,13507520.0,UK,纽约,,Referral,Silver,,Medium,2024-06-15,5.0,2485.17,2024-06-15,46.0
4579,User-4579,Unknown,1978.0,2020-07-30,user4579@example.com,,USA,LA,0.0,Social Media,Silver,Clothing,,2024-10-28,8.0,5010.81,2024-10-28,47.0
4580,User-4580,Unknown,1989.0,2020-11-26,user4580@example.com,14677918.0,USA,London,75298.0,Social Media,Platinum,Sports,low,2024-12-09,10.0,308139.06,2024-12-09,36.0
4581,用户4581,Unknown,,2022-04-03,user4581@example.com,17934214.0,Other,London,,mobile,Silver,Home,High,2024-10-26,7.0,2948.7,2024-10-26,
4582,User 4582,Unknown,1985.0,2023-09-13,user4582@example.com,19206834.0,UK,LA,,web,Bronze,Electronics,High,2024-12-14,12.0,4499.3,2024-12-14,40.0
4584,User-4584,Unknown,1972.0,2021-07-15,user4584@example.com,17483261.0,UK,London,27696.0,web,Silver,Books,medium,2024-11-06,11.0,9403.39,2024-11-06,53.0
4585,User_4585,Female,1978.0,2023-11-12,user4585@example.com,15583305.0,Other,LON,,Social Media,Bronze,,low,2024-10-11,9.0,7754.849999999999,2024-10-11,47.0
4586,User 4586,Unknown,2002.0,2022-11-29,user4586@example.com,15648480.0,Other,SYD,0.0,Referral,Platinum,Home,Low,2024-08-15,10.0,7006.259999999999,2024-08-15,23.0
4587,User_4587,Unknown,,2023-03-05,user4587@example.com,15093319.0,Other,London,67942.0,Referral,Silver,Clothing,High,2024-10-13,10.0,9549.43,2024-10-13,
4588,User 4588,Unknown,1972.0,2020-09-11,user4588@example.com,13148166.0,Other,SYD,27105.0,Referral,Bronze,Electronics,High,2024-09-09,7.0,5102.29,2024-09-09,53.0
4589,User-4589,Male,1992.0,2022-10-20,user4589@example.com,15342154.0,Other,纽约,,Mobile App,Platinum,Clothing,Low,2024-12-22,7.0,4591.03,2024-12-22,33.0
4590,User_4590,Male,2001.0,2022-11-01,user4590@example.com,14842446.0,Other,NY,16952.0,mobile,Bronze,Clothing,medium,2024-11-19,11.0,10304.92,2024-11-19,24.0
4591,用户4591,Male,2003.0,2020-05-12,user4591@example.com,16016391.0,UK,Sydney,72468.0,,Bronze,Sports,,2024-12-23,12.0,4626.78,2024-12-23,22.0
4592,User-4592,Unknown,1999.0,2020-05-20,user4592@example.com,19289964.0,USA,纽约,59634.0,Referral,Silver,Electronics,medium,2024-12-12,8.0,5535.43,2024-12-12,26.0
4593,User-4593,Unknown,1994.0,2023-02-05,user4593@example.com,18618437.0,Australia,New York,52541.0,,Bronze,Electronics,High,2024-11-13,12.0,7490.17,2024-11-13,31.0
4594,User 4594,Unknown,1995.0,2023-08-06,user4594@example.com,13816203.0,Other,Los Angeles,0.0,web,Silver,Clothing,,2024-09-22,6.0,4400.64,2024-09-22,30.0
4595,User-4595,Female,1900.0,2022-04-21,user4595@example.com,14746947.0,Other,Los Angeles,,Mobile App,Bronze,Electronics,Medium,2024-05-28,7.0,3092.01,2024-05-28,125.0
4596,用户4596,Male,1986.0,2021-04-13,user4596@example.com,16948258.0,Other,NY,,Mobile App,Silver,Home,high,2024-10-13,7.0,4849.63,2024-10-13,39.0
4597,用户4597,Female,1973.0,2022-04-28,user4597@example.com,19801954.0,Other,NY,,Mobile App,Bronze,Books,Medium,2024-12-25,15.0,11934.8,2024-12-25,52.0
4598,User_4598,Male,1989.0,2022-03-11,user4598@example.com,17707606.0,USA,New York,70690.0,Web,Gold,,,2024-09-29,9.0,3227.29,2024-09-29,36.0
4599,User-4599,Unknown,1984.0,2022-12-19,user4599@example.com,13401207.0,Other,Los Angeles,0.0,Social Media,Gold,Books,High,2024-11-19,7.0,5246.71,2024-11-19,41.0
4600,User 4600,Female,2001.0,2022-03-04,user4600@example.com,14599588.0,UK,New York City,,Referral,Silver,Books,Medium,2024-12-10,13.0,10586.144275623852,2024-12-10,24.0
4601,User_4601,Unknown,1974.0,2021-08-31,user4601@example.com,16809624.0,Australia,New York,81386.0,,Bronze,Electronics,Medium,2024-11-03,1.0,1000.0,2024-11-03,51.0
4602,User_4602,Unknown,1974.0,2022-09-23,user4602@example.com,,Other,London,0.0,Social Media,Silver,Books,medium,2024-10-08,8.0,7422.92,2024-10-08,51.0
4603,User 4603,Unknown,1987.0,2022-12-25,user4603@example.com,16501133.0,USA,LON,0.0,,Platinum,Home,,2024-12-17,14.0,9644.72,2024-12-17,38.0
4604,User-4604,Unknown,1982.0,2023-07-14,user4604@example.com,15975019.0,UK,Sydney,56873.0,Mobile App,Bronze,Books,Low,2024-10-09,11.0,7899.01,2024-10-09,43.0
4605,用户4605,Female,1990.0,2021-07-22,user4605@example.com,14931975.0,USA,Sydney,0.0,Referral,Bronze,Electronics,High,2024-09-01,9.0,13116.07,2024-09-01,35.0
4606,User 4606,Female,1974.0,2021-05-13,user4606@example.com,18253327.0,USA,New York,,Web,Platinum,Sports,Medium,2024-09-14,12.0,6051.93,2024-09-14,51.0
4607,User-4607,Male,1993.0,2021-09-03,user4607@example.com,19868304.0,Australia,LON,0.0,Social Media,Bronze,Home,,2024-11-02,7.0,4722.51,2024-11-02,32.0
4608,用户4608,Unknown,1973.0,2023-05-10,user4608@example.com,16923466.0,Canada,SYD,24987.0,Mobile App,Silver,Electronics,Low,2024-10-09,5.0,3374.17,2024-10-09,52.0
4609,User_4609,Female,1987.0,2020-05-31,user4609@example.com,17614985.0,Canada,SYD,,web,Silver,Clothing,Medium,2024-10-30,9.0,148066.18,2024-10-30,38.0
4610,User 4610,Male,1999.0,2020-04-08,user4610@example.com,13782785.0,USA,New York City,0.0,Social Media,Silver,Electronics,Medium,2024-10-26,10.0,9254.97,2024-10-26,26.0
4611,User-4611,Unknown,1985.0,2021-12-02,user4611@example.com,15128310.0,Canada,LON,95380.0,Mobile App,Silver,Books,low,2024-12-25,14.0,8303.06,2024-12-25,40.0
4612,User-4612,Female,1976.0,2021-02-14,user4612@example.com,19237278.0,UK,New York,,Mobile App,Bronze,Sports,Low,2024-10-13,7.0,3683.33,2024-10-13,49.0
4613,User-4613,Unknown,1982.0,2020-09-17,user4613@example.com,13436704.0,Other,LA,37011.0,Referral,Platinum,,Medium,2024-11-02,12.0,9195.94,2024-11-02,43.0
4614,User_4614,Unknown,1997.0,2020-01-16,,17094651.0,Canada,SYD,93940.0,Referral,Bronze,Home,High,2024-09-22,9.0,5658.6900000000005,2024-09-22,28.0
4615,User_4615,Unknown,1991.0,2022-08-08,user4615@example.com,14018353.0,USA,London,74583.0,Web,Platinum,Electronics,High,2024-12-26,11.0,15895.83,2024-12-26,34.0
4616,User-4616,Male,1986.0,2021-07-23,user4616@example.com,18729209.0,Canada,纽约,47880.0,web,Bronze,,,2024-08-11,10.0,9568.76,2024-08-11,39.0
4617,User_4617,Female,1981.0,2022-11-01,user4617@example.com,18681830.0,Canada,Los Angeles,89756.0,Web,Silver,,Medium,2024-12-26,19.0,12125.74,2024-12-26,44.0
4618,User_4618,Unknown,,2022-05-21,user4618@example.com,14626402.0,UK,SYD,,mobile,Silver,,medium,2024-10-13,13.0,10860.04,2024-10-13,
4619,User_4619,Unknown,1994.0,2021-08-15,user4619@example.com,13441969.0,USA,NY,10254.0,web,Platinum,Electronics,,2024-06-15,8.0,5282.700000000001,2024-06-15,31.0
4620,User_4620,Unknown,1972.0,2022-12-01,user4620@example.com,19139794.0,Other,LON,28223.0,Referral,Silver,Books,low,2024-12-06,8.0,4841.700000000001,2024-12-06,53.0
4621,User 4621,Unknown,1987.0,2023-06-11,,16838756.0,Other,纽约,,Mobile App,Silver,Books,medium,2024-11-26,12.0,10393.56,2024-11-26,38.0
4622,User_4622,Unknown,1979.0,2021-04-29,user4622@example.com,,Canada,New York,,web,Silver,Electronics,Low,2024-08-20,8.0,6852.58,2024-08-20,46.0
4623,用户4623,Unknown,1975.0,2021-09-15,user4623@example.com,13389202.0,USA,Los Angeles,39080.0,web,Silver,Electronics,high,2024-09-12,5.0,2220.79,2024-09-12,50.0
4624,用户4624,Unknown,1999.0,2021-08-27,user4624@example.com,13837981.0,Australia,LA,,Web,Gold,Clothing,Low,2024-11-21,8.0,5892.4,2024-11-21,26.0
4625,User 4625,Male,1978.0,2021-12-27,user4625@example.com,14641436.0,Australia,London,,Referral,Silver,Clothing,,2024-07-16,8.0,8857.75,2024-07-16,47.0
4626,User-4626,Male,1988.0,2021-12-16,user4626@example.com,16856257.0,Canada,NY,0.0,Mobile App,Bronze,,Low,2024-12-11,15.0,12695.92,2024-12-11,37.0
4627,User_4627,Female,1987.0,2022-10-19,user4627@example.com,18309484.0,Other,LON,,,Bronze,Home,Low,2024-09-18,8.0,4546.51,2024-09-18,38.0
4628,User 4628,Unknown,2003.0,2022-06-10,user4628@example.com,19416202.0,Other,LA,,Mobile App,Platinum,Books,Medium,2024-09-06,5.0,2988.39,2024-09-06,22.0
4629,用户4629,Female,1999.0,2021-06-02,user4629@example.com,,Other,LON,0.0,,Bronze,Books,low,2024-12-23,9.0,5833.685,2024-12-23,26.0
4630,用户4630,Unknown,1990.0,2023-06-07,user4630@example.com,19231088.0,USA,New York,0.0,Referral,Silver,,Medium,2024-11-17,14.0,13269.95,2024-11-17,35.0
4631,User 4631,Male,2002.0,2021-02-25,user4631@example.com,19727029.0,Other,London,0.0,web,Bronze,Sports,Low,2024-11-27,8.0,5306.59,2024-11-27,23.0
4632,User-4632,Unknown,1973.0,2022-03-13,user4632@example.com,16371265.0,Other,LON,11378.0,web,Silver,Books,,2024-12-08,18.0,12520.28,2024-12-08,52.0
4633,用户4633,Male,1992.0,2022-04-29,user4633@example.com,15165416.0,Other,New York,0.0,mobile,Gold,Clothing,medium,2024-12-10,12.0,11005.69,2024-12-10,33.0
