customer_id,customer_name,gender,birth_year,registration_date,email,phone,country,city,zip_code,registration_channel,loyalty_tier,preferred_category,avg_order_value_segment,last_login_date,total_orders,total_spent,last_order_date
4644,用户4644,未知,1970.0,2021-03-22,user4644@example.com,15069838,,New York City,,mobile,Silver,,low,2024-12-07,7.0,181394.21,2024-12-07
4645,user 4645,male,1972.0,2020-02-05,user4645@example.com,17135291,US,Sydney,,Web,,Electronics,High,2024-09-15,12.0,8458.32,2024-09-15
4646,用户4646,M,2000.0,2020-08-27,user4646@example.com,13101321,US,SYD,72456,mobile,,,low,2024-12-30,14.0,10670.35,2024-12-30
4647,  User_4647  ,male,1979.0,2020-06-13,user4647@example.com,18612702,,New York,,mobile,Silver,Clothing,low,2024-11-24,16.0,11161.65,2024-11-24
4648,user 4648,Male,1990.0,2020-10-15,user4648@example.com,13914877,Australia,纽约,N/A,Mobile App,VIP,Electronics,,2024-08-06,11.0,7499.509999999999,2024-08-06
4649,USER-4649,未知,1980.0,2021-04-18,user4649@example.com,18569366,AU,New York City,00000,,Gold,Home,high,2024-10-04,6.0,4506.75,2024-10-04
4650,User_4650,M,1992.0,2021-01-10,user4650@example.com,14231693,,Sydney,N/A,,Gold,Home,Low,2024-11-23,14.0,9508.203136957552,2024-11-23
4651,用户4651,F,1989.0,2021-05-05,user4651@example.com,14335785,UK,纽约,,Web,Bronze,Electronics,Medium,2024-12-15,7.0,3646.5,2024-12-15
4652,用户4652,,1978.0,2022-09-14,user4652@example.com,,AU,Los Angeles,,Social Media,,Books,High,2024-12-28,10.0,9460.35,2024-12-28
4653,User_4653,,1976.0,2022-10-16,user4653@example.com,13454472,美国,Los Angeles,16575,Referral,bronze,Electronics,Medium,2024-07-14,9.0,7993.16,2024-07-14
4654,user 4654,M,1974.0,2020-06-29,user4654@example.com,17617022,United States,Los Angeles,N/A,mobile,Gold,Electronics,High,2024-12-28,12.0,10341.26,2024-12-28
4655,User_4655,F,2000.0,2021-02-09,user4655@example.com,,USA,LA,90684,,Platinum,Books,High,2024-11-08,13.0,11081.31,2024-11-08
4656,user 4656,Female,1978.0,2023-06-14,user4656@example.com,17837625,GB,London,N/A,Mobile App,VIP,Sports,,2024-12-25,13.0,10068.89,2024-12-25
4657,用户4657,M,1981.0,2023-01-20,,15655623,CANADA,New York,N/A,Web,Platinum,Home,High,2024-09-18,9.0,161649.86,2024-09-18
4658,USER-4658,M,1988.0,2023-01-23,user4658@example.com,16898782,United States,New York City,78524,mobile,silver,Sports,High,2024-10-16,11.0,9304.616971827689,2024-10-16
4659,USER-4659,Female,1990.0,2023-08-07,,13366512,AU,SYD,N/A,web,Gold,Home,Low,2024-12-04,8.0,4960.2,2024-12-04
4660,User_4660,female,1990.0,2020-12-09,user4660@example.com,17003870,US,Sydney,30997,Web,VIP,Electronics,Medium,2024-12-17,13.0,8525.6,2024-12-17
4661,用户4661,female,2004.0,2020-06-13,user4661@example.com,,US,Los Angeles,N/A,,Silver,Books,medium,2024-09-19,9.0,6476.51,2024-09-19
4662,User_4662,Female,1994.0,2022-10-14,user4662@example.com,14223864,,London,,Mobile App,,Electronics,Low,2024-12-21,10.0,7957.92,2024-12-21
4663,user 4663,M,1981.0,2021-08-27,user4663@example.com,19153451,CANADA,LA,,Referral,Platinum,Electronics,Medium,2024-11-06,8.0,5465.127921858818,2024-11-06
4664,user 4664,Female,1983.0,2021-10-22,user4664@example.com,15627213,,纽约,N/A,mobile,,Books,high,2024-01-02,3.0,2001.5600000000002,2024-01-02
4665,User_4665,未知,1988.0,2023-02-06,user4665@example.com,13246442,CANADA,纽约,N/A,,bronze,Electronics,,2024-12-05,11.0,6691.47,2024-12-05
4666,User_4666,Female,2003.0,2021-12-06,user4666@example.com,19815734,CANADA,Sydney,N/A,web,bronze,Home,low,2024-11-28,13.0,10344.51,2024-11-28
4667,User_4667,,1986.0,2020-07-20,user4667@example.com,15955685,美国,纽约,N/A,Mobile App,Platinum,,Medium,2024-12-08,13.0,8548.27,2024-12-08
4668,User_4668,F,1981.0,2022-04-25,user4668@example.com,14257192,USA,LON,N/A,Referral,silver,Sports,Medium,2024-12-13,11.0,6072.7699999999995,2024-12-13
4669,用户4669,未知,1974.0,2021-07-25,user4669@example.com,17929160,US,New York City,00000,mobile,silver,Sports,low,2024-11-30,12.0,7928.54,2024-11-30
4670,User_4670,female,,2020-09-25,user4670@example.com,14688120,GB,New York City,N/A,mobile,silver,Books,,2024-08-28,8.0,1814.7600000000002,2024-08-28
4671,用户4671,female,1987.0,2021-07-01,user4671@example.com,15143677,United States,Sydney,,Mobile App,Platinum,Sports,medium,2024-12-21,12.0,7433.33,2024-12-21
4672,USER-4672,Female,,2023-11-20,user4672@example.com,16584361,美国,LA,00000,web,Platinum,Sports,High,2024-10-20,9.0,8005.82,2024-10-20
4673,User_4673,male,1996.0,2021-06-21,user4673@example.com,14235647,CANADA,London,N/A,mobile,,Electronics,High,2024-11-19,11.0,8556.6,2024-11-19
4674,用户4674,,2001.0,2020-02-26,user4674@example.com,17211335,,Sydney,25352,Mobile App,Platinum,Home,low,2024-12-25,13.0,9147.62,2024-12-25
4675,  USER-4675  ,male,1985.0,2020-10-11,user4675@example.com,13754537,United States,纽约,N/A,,Bronze,Books,medium,2024-06-22,14.0,10682.95,2024-06-22
4676,用户4676,female,1971.0,2021-11-02,user4676@example.com,15588115,USA,London,00000,,,Clothing,medium,2024-11-14,9.0,5648.349999999999,2024-11-14
4677,用户4677,M,1978.0,2023-04-22,user4677@example.com,18998536,,LA,N/A,,silver,Books,high,2024-10-30,8.0,143606.48,2024-10-30
4678,用户4678,未知,1991.0,2023-04-02,user4678@example.com,13091476,CANADA,SYD,00000,Referral,bronze,Sports,Low,2024-10-11,7.0,5445.0599999999995,2024-10-11
4679,user 4679,M,1983.0,2023-06-15,user4679@example.com,17619024,GB,LON,81859,web,silver,Sports,Low,2024-11-04,9.0,3314.88,2024-11-04
4680,USER-4680,female,1992.0,2022-01-18,user4680@example.com,17982498,GB,LON,00000,web,Silver,Electronics,medium,2024-11-27,9.0,4184.0199999999995,2024-11-27
4681,用户4681,Female,1988.0,2022-12-20,user4681@example.com,18303209,USA,Sydney,00000,Mobile App,Silver,,medium,2024-12-18,11.0,8329.22,2024-12-18
4682,USER-4682,male,2004.0,2020-03-16,user4682@example.com,17899196,,New York City,,Web,Bronze,Home,High,2024-11-18,7.0,5883.22,2024-11-18
4683,User_4683,F,1976.0,2023-03-07,user4683@example.com,19801472,GB,Los Angeles,N/A,,VIP,Home,low,2024-11-11,10.0,5159.04,2024-11-11
4684,用户4684,female,1996.0,2023-06-30,user4684@example.com,14627461,USA,Los Angeles,,Web,Gold,Clothing,,2024-07-16,13.0,11669.449999999999,2024-07-16
4685,user 4685,未知,2004.0,2020-11-23,user4685@example.com,14641231,US,New York City,98301,Mobile App,silver,Sports,Low,2024-11-22,15.0,9573.74,2024-11-22
4686,USER-4686,,2000.0,2020-01-01,user4686@example.com,19183297,US,SYD,,mobile,Gold,,High,2024-04-07,5.0,3671.33,2024-04-07
4687,USER-4687,,2001.0,2023-07-12,user4687@example.com,16948318,AU,NY,N/A,,silver,Clothing,,2024-12-11,11.0,4742.15,2024-12-11
4688,USER-4688,male,1993.0,2023-09-20,user4688@example.com,16149407,CANADA,Sydney,N/A,Social Media,bronze,Clothing,Medium,2024-12-20,13.0,10262.45,2024-12-20
4689,User_4689,,2002.0,2020-01-01,user4689@example.com,19091917,United States,SYD,,Referral,Platinum,Clothing,high,2024-12-14,9.0,6769.67,2024-12-14
4690,user 4690,未知,1979.0,2023-12-23,user4690@example.com,18623811,美国,New York,46189,mobile,Silver,Books,Low,2024-12-08,16.0,13239.959505910485,2024-12-08
4691,user 4691,,1980.0,2021-10-14,user4691@example.com,19739314,United States,SYD,N/A,mobile,Silver,Books,,2024-12-09,17.0,12064.17,2024-12-09
4692,用户4692,,1994.0,2022-01-26,user4692@example.com,15565025,美国,LON,N/A,,VIP,Electronics,Medium,2024-11-04,8.0,6156.389999999999,2024-11-04
4693,User_4693,未知,1976.0,2023-04-18,user4693@example.com,15688660,United States,London,,,Silver,,low,2024-10-03,8.0,6341.18,2024-10-03
4694,用户4694,Female,1850.0,2023-04-16,user4694@example.com,18178176,CANADA,Sydney,N/A,Mobile App,Gold,Sports,medium,2024-12-30,5.0,3207.16,2024-12-30
4695,User_4695,M,2001.0,2020-02-25,user4695@example.com,16304927,USA,纽约,N/A,Web,Bronze,Home,,2024-10-20,7.0,6141.75,2024-10-20
4696,USER-4696,Male,2004.0,2022-12-09,user4696@example.com,16541488,US,LON,49214,web,bronze,,high,2024-10-18,8.0,4510.889999999999,2024-10-18
4697,User_4697,Male,1970.0,2021-10-09,user4697@example.com,16809841,UK,Los Angeles,N/A,Web,VIP,,Low,2024-10-19,7.0,3104.9,2024-10-19
4698,USER-4698,未知,1995.0,2020-08-30,user4698@example.com,14618117,CANADA,LA,00000,,bronze,,Low,2024-04-11,5.0,2109.48,2024-04-11
4699,USER-4699,male,1994.0,2020-08-09,user4699@example.com,13834447,Australia,NY,25684,Mobile App,Bronze,Sports,high,2024-11-14,13.0,13552.86,2024-11-14
4700,USER-4700,未知,1972.0,2021-09-09,user4700@example.com,17157588,US,LA,00000,Mobile App,Platinum,Home,High,2024-11-18,15.0,6908.35,2024-11-18
4701,用户4701,Male,1980.0,2020-06-14,user4701@example.com,,US,纽约,,,,Books,,2024-04-04,9.0,5180.75,2024-04-04
4702,USER-4702,Male,1988.0,2022-07-01,user4702@example.com,15378152,USA,London,N/A,Web,silver,Electronics,Low,2024-07-10,11.0,8432.439999999999,2024-07-10
4703,USER-4703,Female,1970.0,2020-08-12,user4703@example.com,18137508,USA,LON,99059,Social Media,Platinum,Sports,medium,2024-11-01,8.0,5206.650000000001,2024-11-01
4704,USER-4704,female,1971.0,2020-07-31,user4704@example.com,14959136,UK,NY,N/A,mobile,silver,Clothing,Medium,2024-12-24,8.0,6500.41,2024-12-24
4705,User_4705,Female,1971.0,2023-10-22,user4705@example.com,17501409,United States,London,00000,,,Home,medium,2024-08-23,13.0,10238.340627449728,2024-08-23
4706,用户4706,female,2002.0,2020-01-23,user4706@example.com,14123051,Australia,Sydney,N/A,Referral,Bronze,,low,2024-10-24,9.0,5306.43,2024-10-24
4707,user 4707,M,1995.0,2021-09-18,user4707@example.com,13916274,US,SYD,N/A,Referral,,Home,medium,2024-11-04,8.0,6783.21,2024-11-04
4708,USER-4708,M,1986.0,2021-08-14,user4708@example.com,19149674,AU,纽约,31910,Referral,bronze,Home,low,2024-11-18,17.0,13613.09,2024-11-18
4709,user 4709,Male,1978.0,2022-09-26,user4709@example.com,13326368,美国,New York,,,VIP,Electronics,,2024-12-29,5.0,1799.8799999999999,2024-12-29
4710,User_4710,male,1993.0,2021-12-01,user4710@example.com,14516670,US,NY,00000,Referral,,Sports,Low,2024-11-21,13.0,7201.0,2024-11-21
4711,用户4711,Female,2000.0,2022-07-11,,15295760,Australia,New York,78203,Web,Bronze,Home,low,2024-10-04,10.0,11626.38,2024-10-04
4712,user 4712,M,2002.0,2023-02-18,,16626230,United States,LA,,Referral,Gold,Electronics,,2024-10-12,8.0,5209.969999999999,2024-10-12
4713,USER-4713,Female,2004.0,2021-12-15,user4713@example.com,,CANADA,New York City,,Social Media,Gold,Electronics,low,2024-07-01,7.0,4780.04,2024-07-01
4714,User_4714,Male,1974.0,2020-08-19,user4714@example.com,17705444,Australia,Sydney,,mobile,,Home,high,2024-11-26,8.0,9344.16,2024-11-26
4715,USER-4715,male,2001.0,2021-09-30,user4715@example.com,13114559,CANADA,London,00000,Web,bronze,Sports,Medium,2024-09-17,10.0,6840.16,2024-09-17
4716,用户4716,,1992.0,2023-04-08,user4716@example.com,18449583,UK,NY,32604,Mobile App,VIP,Books,low,2024-12-02,7.0,4859.54,2024-12-02
4717,user 4717,F,1974.0,2022-12-22,user4717@example.com,15967473,GB,LA,00000,Mobile App,silver,Sports,High,2024-12-28,10.0,7276.889999999999,2024-12-28
4718,User_4718,M,1993.0,2021-05-24,user4718@example.com,14896194,GB,Los Angeles,,,VIP,Clothing,Medium,2024-11-05,11.0,6009.63,2024-11-05
4719,user 4719,Female,1999.0,2020-09-06,user4719@example.com,19245324,US,New York,,Referral,Bronze,Home,high,2024-02-27,5.0,3453.9,2024-02-27
4720,User_4720,,1989.0,2020-10-07,user4720@example.com,14816099,,New York City,N/A,Mobile App,VIP,Books,low,2024-10-07,13.0,10251.47,2024-10-07
4721,用户4721,F,1971.0,2023-04-24,user4721@example.com,19662106,UK,New York,,,Bronze,Clothing,medium,2024-12-06,10.0,5370.12,2024-12-06
4722,User_4722,male,1980.0,2023-10-03,user4722@example.com,18667674,CANADA,LON,25316,Mobile App,Silver,Books,,2024-11-25,10.0,7687.070000000001,2024-11-25
4723,用户4723,未知,1995.0,2020-11-11,user4723@example.com,17536261,Australia,New York City,,Mobile App,bronze,Clothing,medium,2024-10-06,6.0,3613.9400000000005,2024-10-06
4724,USER-4724,F,1971.0,2022-08-10,user4724@example.com,,,London,48459,mobile,,Sports,medium,2024-08-25,9.0,6069.05,2024-08-25
4725,User_4725,female,1989.0,2023-02-23,user4725@example.com,13215479,AU,NY,00000,Mobile App,Bronze,Home,High,2024-08-09,9.0,6483.889999999999,2024-08-09
4726,USER-4726,F,1973.0,2022-12-24,user4726@example.com,14094641,USA,Los Angeles,N/A,Referral,Gold,Home,Low,2025-12-31,7.0,6651.69,2025-12-31
4727,User_4727,M,1999.0,2020-07-08,user4727@example.com,13757116,UK,纽约,76297,Referral,,Home,,2024-10-07,10.0,8187.33,2024-10-07
4728,用户4728,Male,1973.0,2020-03-19,user4728@example.com,,,New York City,45411,Mobile App,Bronze,Books,,2024-05-11,10.0,5997.09,2024-05-11
4729,USER-4729,Male,1989.0,2020-01-10,user4729@example.com,17447292,UK,SYD,97581,,Gold,,medium,2024-10-19,12.0,10152.57,2024-10-19
4730,user 4730,Male,1993.0,2020-06-28,user4730@example.com,13548015,,New York City,51703,Referral,silver,Clothing,Low,2024-12-28,9.0,4939.09,2024-12-28
4731,用户4731,male,1972.0,2023-09-16,user4731@example.com,13928108,UK,LON,00000,Social Media,silver,Sports,high,2024-11-11,11.0,146521.58,2024-11-11
4732,USER-4732,Male,2004.0,2022-06-26,user4732@example.com,13397909,Australia,LA,N/A,web,Silver,,High,2024-11-24,8.0,8952.980000000001,2024-11-24
4733,user 4733,male,1985.0,2022-03-26,user4733@example.com,18892748,GB,NY,N/A,Mobile App,,Electronics,low,2024-12-26,12.0,10098.24,2024-12-26
4734,用户4734,female,1996.0,2023-05-01,user4734@example.com,17838552,United States,New York,64524,,,Home,medium,2024-10-31,8.0,2799.73,2024-10-31
4735,USER-4735,female,1991.0,2021-12-07,user4735@example.com,19546363,Australia,NY,,Mobile App,bronze,Sports,Low,2023-09-11,11.0,8563.3,2023-09-11
4736,user 4736,female,1978.0,2021-05-30,user4736@example.com,13182063,CANADA,London,75322,mobile,silver,Clothing,high,2024-11-15,10.0,8097.9400000000005,2024-11-15
4737,用户4737,Female,2030.0,2021-11-15,user4737@example.com,19765545,UK,New York City,N/A,Web,bronze,Books,low,2024-10-16,9.0,3062.1800000000003,2024-10-16
4738,User_4738,Female,2000.0,2023-02-21,user4738@example.com,16184717,UK,NY,00000,mobile,Gold,Sports,high,2024-11-17,8.0,7117.44,2024-11-17
4739,User_4739,Female,1972.0,2020-12-18,user4739@example.com,17871450,US,Sydney,23427,web,VIP,Sports,High,2024-11-27,6.0,967.74,2024-11-27
4740,User_4740,female,1982.0,2020-03-25,user4740@example.com,16198887,United States,LA,26631,Social Media,Gold,,high,2024-10-28,11.0,7419.45,2024-10-28
4741,User_4741,Female,1982.0,2021-12-13,user4741@example.com,19431478,CANADA,New York City,88191,Mobile App,Silver,,,2024-12-22,8.0,317863.38999999996,2024-12-22
4742,用户4742,female,2002.0,2020-06-27,user4742@example.com,16562368,USA,纽约,00000,,VIP,Sports,,2024-11-30,9.0,7310.07,2024-11-30
4743,USER-4743,,1998.0,2021-04-07,user4743@example.com,17422059,US,New York,N/A,Social Media,Gold,Electronics,low,2024-07-26,7.0,3438.88,2024-07-26
4744,用户4744,Male,1987.0,2023-07-22,user4744@example.com,14451167,,SYD,N/A,mobile,Silver,Clothing,Medium,2024-09-06,9.0,6082.21,2024-09-06
4745,USER-4745,M,1998.0,2021-12-23,user4745@example.com,16146950,United States,New York City,N/A,Social Media,bronze,Sports,high,2024-11-25,13.0,6795.11,2024-11-25
4746,user 4746,Female,1987.0,2021-03-29,user4746@example.com,15617630,UK,纽约,00000,Social Media,silver,Sports,,2024-12-26,11.0,10857.61,2024-12-26
4747,用户4747,female,1975.0,2020-12-15,user4747@example.com,18423023,US,纽约,18629,Web,Silver,,high,2024-08-16,12.0,5183.82,2024-08-16
4748,User_4748,未知,1990.0,2023-09-28,user4748@example.com,14688953,Australia,New York City,46069,Mobile App,silver,,high,2024-12-19,8.0,7316.099999999999,2024-12-19
4749,User_4749,Female,1992.0,2020-09-09,user4749@example.com,19753769,AU,Sydney,00000,mobile,Bronze,Sports,low,2024-08-22,11.0,9068.55,2024-08-22
4750,User_4750,Female,1974.0,2020-08-19,user4750@example.com,15733665,AU,Sydney,,,Bronze,Clothing,Low,2024-09-17,6.0,3965.83,2024-09-17
4751,User_4751,未知,1984.0,2023-02-07,user4751@example.com,13343542,Australia,NY,N/A,Mobile App,Platinum,Home,high,2024-12-24,14.0,11277.91,2024-12-24
4752,USER-4752,female,1990.0,2021-11-20,user4752@example.com,16278110,Australia,Sydney,94351,Social Media,VIP,Books,high,2024-12-14,19.0,16339.66,2024-12-14
4753,user 4753,,1999.0,2023-01-30,user4753@example.com,15933439,,Los Angeles,,Social Media,bronze,Clothing,Medium,2024-12-14,9.0,6359.25,2024-12-14
4754,USER-4754,未知,1990.0,2021-06-24,user4754@example.com,15001684,USA,SYD,00000,mobile,VIP,Electronics,Medium,2024-12-18,11.0,10106.470000000001,2024-12-18
4755,user 4755,male,1985.0,2022-08-15,user4755@example.com,19513113,,Sydney,58797,Web,bronze,Books,low,2024-05-05,6.0,7576.1,2024-05-05
4756,User_4756,未知,1985.0,2022-11-12,user4756@example.com,17717028,CANADA,SYD,,Social Media,,Books,high,2024-11-07,10.0,9632.89,2024-11-07
4757,USER-4757,M,2000.0,2023-08-21,user4757@example.com,19567015,CANADA,Los Angeles,N/A,Mobile App,,Books,medium,2024-11-28,7.0,5626.6900000000005,2024-11-28
4758,USER-4758,未知,1995.0,2020-06-14,user4758@example.com,13121875,CANADA,LON,97189,web,Silver,Electronics,low,2024-12-29,11.0,8441.85,2024-12-29
4759,USER-4759,Female,1990.0,2020-06-15,user4759@example.com,18566293,,London,,Social Media,bronze,Sports,Low,2024-11-06,8.0,8406.779999999999,2024-11-06
4760,User_4760,Female,1983.0,2023-01-05,user4760@example.com,18937547,UK,NY,61171,Social Media,Bronze,Clothing,Medium,2024-11-14,9.0,9414.9,2024-11-14
4761,USER-4761,未知,1973.0,2022-06-07,user4761@example.com,15903183,Australia,LA,N/A,Mobile App,Gold,Sports,,2024-11-22,17.0,10920.55,2024-11-22
4762,USER-4762,female,1975.0,2023-05-22,user4762@example.com,15473813,Australia,Sydney,N/A,web,,,,2025-12-31,11.0,15523.85,2025-12-31
4763,  user 4763  ,F,1978.0,2023-04-12,user4763@example.com,13154558,UK,纽约,,web,Bronze,,Low,2025-12-31,9.0,5400.12,2025-12-31
4764,User_4764,female,2002.0,2020-08-06,user4764@example.com,15732845,美国,London,N/A,web,Bronze,Books,low,2024-08-05,6.0,5802.65,2024-08-05
4765,用户4765,M,1970.0,2021-04-08,user4765@example.com,16984182,USA,LA,N/A,Social Media,Bronze,Electronics,high,2024-12-14,11.0,5665.48,2024-12-14
4766,user 4766,M,1998.0,2022-07-12,user4766@example.com,17502915,US,LON,00000,mobile,VIP,,High,2024-12-11,14.0,7713.813282925972,2024-12-11
4767,USER-4767,F,2000.0,2021-11-28,user4767@example.com,16155766,USA,New York City,,Web,Bronze,Electronics,High,2024-11-22,9.0,5959.12,2024-11-22
4768,user 4768,female,1980.0,2020-01-01,user4768@example.com,13284468,US,New York,,mobile,silver,Books,low,2024-12-20,10.0,7591.035,2024-12-20
4769,user 4769,F,1988.0,2022-03-06,user4769@example.com,16131547,USA,NY,95443,web,,Books,,2023-12-09,9.0,7255.76,2023-12-09
4770,User_4770,Male,1972.0,2020-04-10,user4770@example.com,18056605,,SYD,,,VIP,,High,2024-10-09,8.0,4839.42,2024-10-09
4771,USER-4771,male,1994.0,2021-09-08,user4771@example.com,15906468,US,纽约,32236,web,bronze,Sports,Medium,2024-12-28,11.0,8670.01,2024-12-28
4772,USER-4772,female,1981.0,2022-09-03,user4772@example.com,15267739,UK,纽约,N/A,Referral,Silver,Sports,,2024-10-29,9.0,4359.17,2024-10-29
4773,用户4773,F,1979.0,2023-01-05,user4773@example.com,14571327,美国,LON,N/A,Social Media,VIP,Electronics,High,2024-09-01,14.0,9692.279999999999,2024-09-01
4774,user 4774,,1975.0,2022-05-19,user4774@example.com,16093555,US,SYD,19322,Referral,Silver,Clothing,Medium,2024-11-10,13.0,11144.498562210476,2024-11-10
4775,USER-4775,Female,1997.0,2021-08-11,user4775@example.com,15486786,United States,纽约,,Mobile App,VIP,Books,high,2024-12-07,12.0,8751.91,2024-12-07
4776,用户4776,F,1998.0,2021-07-22,user4776@example.com,,US,纽约,,Social Media,Platinum,Clothing,Medium,2024-11-17,12.0,11233.16,2024-11-17
4777,用户4777,female,1997.0,2022-12-07,user4777@example.com,14648132,GB,LA,N/A,Social Media,bronze,Electronics,,2024-12-06,13.0,5135.79,2024-12-06
4778,USER-4778,,1999.0,2020-08-12,,19679342,GB,London,58514,Web,,,low,2024-10-04,13.0,7210.337475464178,2024-10-04
4779,user 4779,male,2001.0,2020-01-31,user4779@example.com,16959540,UK,New York,,web,Bronze,,,2024-12-16,10.0,5325.900000000001,2024-12-16
4780,用户4780,male,1982.0,2022-07-17,user4780@example.com,17377145,AU,Sydney,00000,mobile,Platinum,Sports,Low,2024-11-29,11.0,5957.25,2024-11-29
4781,user 4781,male,1976.0,2020-09-20,user4781@example.com,14453226,US,SYD,N/A,,Gold,,high,2024-12-20,9.0,6356.16,2024-12-20
4782,user 4782,F,1981.0,2022-09-14,user4782@example.com,19984080,United States,New York City,N/A,Web,silver,Home,high,2024-10-16,10.0,11940.77,2024-10-16
4783,User_4783,M,1986.0,2020-08-29,user4783@example.com,16782726,CANADA,SYD,N/A,Social Media,VIP,Home,Medium,2024-12-17,6.0,5132.099999999999,2024-12-17
4784,用户4784,female,1995.0,2023-06-12,,14593824,US,Los Angeles,00000,,bronze,Clothing,high,2024-06-13,9.0,6109.5,2024-06-13
4785,user 4785,,1995.0,2023-01-17,user4785@example.com,14983455,,SYD,00000,web,bronze,Electronics,,2024-11-12,11.0,7708.46,2024-11-12
4786,USER-4786,,1998.0,2023-06-14,user4786@example.com,13684365,美国,LON,N/A,,Silver,Clothing,Medium,2024-10-12,8.0,4827.48,2024-10-12
4787,user 4787,Male,1977.0,2021-07-31,,15897697,United States,Los Angeles,,mobile,Bronze,Clothing,Medium,2024-12-24,10.0,9942.03,2024-12-24
4788,User_4788,female,1984.0,2020-09-02,user4788@example.com,18814844,USA,London,N/A,Web,,Home,Medium,2024-12-23,12.0,8202.01,2024-12-23
4789,user 4789,F,1985.0,2021-06-30,user4789@example.com,19109520,United States,New York,58298,mobile,Gold,,Medium,2024-12-27,14.0,8449.11,2024-12-27
4790,用户4790,Female,2003.0,2023-07-04,user4790@example.com,13094987,US,New York,N/A,Social Media,VIP,Electronics,High,2024-10-28,9.0,8079.42,2024-10-28
4791,User_4791,未知,1971.0,2020-02-04,user4791@example.com,19726708,CANADA,NY,63804,web,Gold,Clothing,Medium,2024-10-06,7.0,4200.68,2024-10-06
4792,User_4792,F,1991.0,2023-07-03,user4792@example.com,17901260,United States,纽约,00000,Mobile App,Gold,,,2024-11-26,8.0,4132.9400000000005,2024-11-26
4793,User_4793,F,1999.0,2023-05-07,user4793@example.com,13068664,,New York City,,Mobile App,silver,Electronics,Medium,2024-11-22,10.0,345458.64999999997,2024-11-22
4794,User_4794,Female,1993.0,2023-12-12,user4794@example.com,19587135,USA,NY,N/A,Mobile App,Gold,Electronics,Low,2024-11-13,10.0,8001.07,2024-11-13
4795,User_4795,male,1996.0,2023-10-06,user4795@example.com,18179300,,纽约,N/A,,Silver,,high,2024-06-24,10.0,9000.02,2024-06-24
4796,User_4796,,1971.0,2022-06-19,user4796@example.com,13095297,GB,London,00000,Web,Silver,Sports,,2024-01-23,4.0,2378.5299999999997,2024-01-23
4797,user 4797,M,1976.0,2021-06-06,user4797@example.com,13492040,US,London,,Web,Silver,,High,2024-11-23,13.0,11440.35,2024-11-23
4798,用户4798,male,1977.0,2020-01-01,user4798@example.com,14236099,,LA,,Mobile App,Bronze,,Low,2024-12-24,17.0,10018.65,2024-12-24
4799,user 4799,未知,1994.0,2022-05-18,user4799@example.com,18402381,AU,纽约,,Mobile App,silver,,high,2024-12-01,10.0,8980.17,2024-12-01
4800,用户4800,F,1998.0,2021-04-16,user4800@example.com,,AU,NY,,Referral,Silver,Clothing,low,2025-12-31,14.0,12987.79,2025-12-31
4801,User_4801,Male,2003.0,2021-01-11,user4801@example.com,19753131,CANADA,SYD,,Mobile App,silver,Clothing,Medium,2024-11-26,8.0,7509.67,2024-11-26
4802,user 4802,Male,1981.0,2021-05-18,user4802@example.com,16542317,USA,London,,,VIP,Sports,,2024-11-26,8.0,8870.72,2024-11-26
4803,user 4803,Male,1996.0,2021-07-29,user4803@example.com,13165670,United States,Sydney,N/A,Social Media,Bronze,Home,Low,2024-12-14,7.0,6941.78,2024-12-14
4804,User_4804,M,1971.0,2022-08-07,user4804@example.com,14142473,US,LA,,mobile,Gold,Clothing,High,2024-12-16,11.0,8843.09,2024-12-16
4805,USER-4805,未知,1993.0,2023-12-09,user4805@example.com,18993895,AU,Sydney,00000,mobile,VIP,Sports,Low,2024-09-10,7.0,4251.74,2024-09-10
4806,用户4806,未知,1983.0,2023-10-10,user4806@example.com,16005501,US,LON,00000,web,Silver,Clothing,low,2024-12-23,18.0,17015.61,2024-12-23
4807,USER-4807,F,1995.0,2022-09-25,user4807@example.com,13829364,美国,New York,00000,Referral,VIP,Sports,medium,2024-12-12,10.0,7870.1,2024-12-12
4808,user 4808,Male,1995.0,2020-01-06,user4808@example.com,13693882,USA,LA,,Social Media,silver,Sports,medium,2024-11-26,10.0,6656.97,2024-11-26
4809,USER-4809,F,1972.0,2022-01-30,,18244084,US,SYD,,mobile,bronze,,Medium,2024-12-28,12.0,10581.300000000001,2024-12-28
4810,USER-4810,M,2000.0,2022-05-26,user4810@example.com,18288816,AU,New York City,46516,web,silver,Home,High,2024-11-17,11.0,7736.68,2024-11-17
4811,User_4811,female,1983.0,2023-05-31,user4811@example.com,17586912,GB,SYD,N/A,web,bronze,Home,Medium,2024-11-18,10.0,3426.76,2024-11-18
4812,用户4812,F,1976.0,2022-07-26,user4812@example.com,18997768,,New York City,,web,,,Medium,2024-12-11,9.0,9116.119999999999,2024-12-11
4813,USER-4813,F,1972.0,2022-05-07,,15384051,GB,Sydney,,mobile,bronze,Electronics,low,2024-04-08,10.0,10476.369999999999,2024-04-08
4814,USER-4814,Female,1970.0,2023-06-21,user4814@example.com,14383694,AU,New York City,N/A,Web,Gold,Electronics,Low,2024-10-24,9.0,3620.15,2024-10-24
4815,User_4815,male,1972.0,2022-09-12,user4815@example.com,19333100,US,London,,Social Media,silver,Books,Medium,2024-11-04,8.0,6676.43,2024-11-04
